domain,side,role,stem,ext,source_path
RSCityscapes,input,trainA,1090,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1090.png
RSCityscapes,input,trainA,1066,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1066.png
RSCityscapes,input,trainA,0746,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0746.png
RSCityscapes,input,trainA,0390,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0390.png
RSCityscapes,input,trainA,0935,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0935.png
RSCityscapes,input,trainA,0385,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0385.png
RSCityscapes,input,trainA,0774,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0774.png
RSCityscapes,input,trainA,0636,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0636.png
RSCityscapes,input,trainA,0907,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0907.png
RSCityscapes,input,trainA,0387,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0387.png
RSCityscapes,input,trainA,0201,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0201.png
RSCityscapes,input,trainA,0306,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0306.png
RSCityscapes,input,trainA,1030,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1030.png
RSCityscapes,input,trainA,0485,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0485.png
RSCityscapes,input,trainA,0797,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0797.png
RSCityscapes,input,trainA,1109,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1109.png
RSCityscapes,input,trainA,0872,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0872.png
RSCityscapes,input,trainA,0782,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0782.png
RSCityscapes,input,trainA,0669,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0669.png
RSCityscapes,input,trainA,1092,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1092.png
RSCityscapes,input,trainA,0921,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0921.png
RSCityscapes,input,trainA,0670,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0670.png
RSCityscapes,input,trainA,0063,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0063.png
RSCityscapes,input,trainA,0146,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0146.png
RSCityscapes,input,trainA,0056,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0056.png
RSCityscapes,input,trainA,0350,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0350.png
RSCityscapes,input,trainA,0989,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0989.png
RSCityscapes,input,trainA,0916,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0916.png
RSCityscapes,input,trainA,0980,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0980.png
RSCityscapes,input,trainA,0550,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0550.png
RSCityscapes,input,trainA,0536,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0536.png
RSCityscapes,input,trainA,1102,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1102.png
RSCityscapes,input,trainA,0252,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0252.png
RSCityscapes,input,trainA,0373,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0373.png
RSCityscapes,input,trainA,0258,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0258.png
RSCityscapes,input,trainA,0788,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0788.png
RSCityscapes,input,trainA,0962,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0962.png
RSCityscapes,input,trainA,1105,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1105.png
RSCityscapes,input,trainA,0111,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0111.png
RSCityscapes,input,trainA,0505,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0505.png
RSCityscapes,input,trainA,0471,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0471.png
RSCityscapes,input,trainA,0560,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0560.png
RSCityscapes,input,trainA,1156,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1156.png
RSCityscapes,target,trainB,0972,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0972.png
RSCityscapes,target,trainB,0159,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0159.png
RSCityscapes,target,trainB,0695,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0695.png
RSCityscapes,target,trainB,0775,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0775.png
RSCityscapes,target,trainB,0886,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0886.png
RSCityscapes,target,trainB,0859,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0859.png
RSCityscapes,target,trainB,1114,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1114.png
RSCityscapes,target,trainB,1096,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1096.png
RSCityscapes,target,trainB,0121,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0121.png
RSCityscapes,target,trainB,0987,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0987.png
RSCityscapes,target,trainB,0589,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0589.png
RSCityscapes,target,trainB,0473,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0473.png
RSCityscapes,target,trainB,0570,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0570.png
RSCityscapes,target,trainB,1039,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1039.png
RSCityscapes,target,trainB,0242,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0242.png
RSCityscapes,target,trainB,0229,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0229.png
RSCityscapes,target,trainB,0673,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0673.png
RSCityscapes,target,trainB,0932,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0932.png
RSCityscapes,target,trainB,0813,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0813.png
RSCityscapes,target,trainB,0102,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0102.png
RSCityscapes,target,trainB,0397,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0397.png
RSCityscapes,target,trainB,0626,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0626.png
RSCityscapes,target,trainB,1165,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1165.png
RSCityscapes,target,trainB,0668,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0668.png
RSCityscapes,target,trainB,0911,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0911.png
RSCityscapes,target,trainB,0180,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0180.png
RSCityscapes,target,trainB,1031,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1031.png
RSCityscapes,target,trainB,0377,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0377.png
RSCityscapes,target,trainB,0560,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0560.png
RSCityscapes,target,trainB,1180,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1180.png
RSCityscapes,target,trainB,0035,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0035.png
RSCityscapes,target,trainB,0657,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0657.png
RSCityscapes,target,trainB,0922,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0922.png
RSCityscapes,target,trainB,0365,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0365.png
RSCityscapes,target,trainB,0075,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0075.png
RSCityscapes,target,trainB,0778,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0778.png
RSCityscapes,target,trainB,1048,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1048.png
RSCityscapes,target,trainB,0482,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0482.png
RSCityscapes,target,trainB,0877,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0877.png
RSCityscapes,target,trainB,0130,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0130.png
RSCityscapes,target,trainB,0459,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0459.png
RSCityscapes,target,trainB,1156,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1156.png
RSCityscapes,target,trainB,0814,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0814.png
RSCityscapes,target,trainB,0884,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0884.png
RSCityscapes,target,trainB,0725,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0725.png
RSCityscapes,target,trainB,0085,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0085.png
RSCityscapes,target,trainB,0595,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0595.png
RSCityscapes,target,trainB,0244,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0244.png
RSCityscapes,target,trainB,0721,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0721.png
RSCityscapes,target,trainB,0539,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0539.png
RSCityscapes,target,trainB,0022,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0022.png
RSCityscapes,target,trainB,0574,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0574.png
RSCityscapes,target,trainB,0582,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0582.png
RSCityscapes,target,trainB,0883,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0883.png
RSCityscapes,target,trainB,0681,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0681.png
RSCityscapes,target,trainB,0881,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0881.png
RSCityscapes,target,trainB,1092,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1092.png
RSCityscapes,target,trainB,0709,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0709.png
RSCityscapes,target,trainB,0313,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0313.png
RSCityscapes,target,trainB,0362,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0362.png
RSCityscapes,target,trainB,0372,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0372.png
RSCityscapes,target,trainB,0299,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0299.png
RSCityscapes,target,trainB,0169,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0169.png
RSCityscapes,target,trainB,0880,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0880.png
RSCityscapes,target,trainB,0082,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0082.png
RSCityscapes,target,trainB,0730,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0730.png
RSCityscapes,target,trainB,0467,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0467.png
RSCityscapes,target,trainB,0057,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0057.png
RSCityscapes,target,trainB,0776,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0776.png
RSCityscapes,target,trainB,0930,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0930.png
RSCityscapes,target,trainB,0686,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0686.png
RSCityscapes,target,trainB,0893,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0893.png
RSCityscapes,target,trainB,1070,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1070.png
RSCityscapes,target,trainB,0226,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0226.png
RSCityscapes,target,trainB,1105,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1105.png
RSCityscapes,target,trainB,0564,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0564.png
RSCityscapes,target,trainB,1103,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1103.png
RSCityscapes,target,trainB,0371,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0371.png
RSCityscapes,target,trainB,0984,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0984.png
RSCityscapes,target,trainB,0099,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0099.png
RSCityscapes,target,trainB,1177,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1177.png
RSCityscapes,target,trainB,0692,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0692.png
RSCityscapes,target,trainB,0656,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0656.png
RSCityscapes,target,trainB,0486,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0486.png
RSCityscapes,target,trainB,0015,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0015.png
RSCityscapes,target,trainB,0669,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0669.png
RSCityscapes,target,trainB,0503,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0503.png
RSCityscapes,target,trainB,0134,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0134.png
RSCityscapes,target,trainB,0684,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0684.png
RSCityscapes,target,trainB,0592,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0592.png
RSCityscapes,target,trainB,0378,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0378.png
RSCityscapes,target,trainB,0315,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0315.png
RSCityscapes,target,trainB,0477,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0477.png
RSCityscapes,target,trainB,0920,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0920.png
RSCityscapes,target,trainB,0435,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0435.png
RSCityscapes,target,trainB,1143,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1143.png
RSCityscapes,target,trainB,0616,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0616.png
RSCityscapes,target,trainB,1134,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/1134.png
RSCityscapes,target,trainB,0232,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0232.png
RSCityscapes,target,trainB,0427,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/target/0427.png
RSCityscapes,input,discovery,0225,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0225.png
RSCityscapes,input,discovery,1134,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1134.png
RSCityscapes,input,discovery,0078,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0078.png
RSCityscapes,input,discovery,0845,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0845.png
RSCityscapes,input,discovery,0709,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0709.png
RSCityscapes,input,discovery,0768,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0768.png
RSCityscapes,input,discovery,0817,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0817.png
RSCityscapes,input,discovery,0453,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0453.png
RSCityscapes,input,discovery,0341,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0341.png
RSCityscapes,input,discovery,0549,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0549.png
RSCityscapes,input,discovery,0614,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0614.png
RSCityscapes,input,discovery,0875,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0875.png
RSCityscapes,input,discovery,0583,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0583.png
RSCityscapes,input,discovery,0799,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0799.png
RSCityscapes,input,discovery,1124,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1124.png
RSCityscapes,input,discovery,1080,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1080.png
RSCityscapes,input,discovery,1015,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1015.png
RSCityscapes,input,discovery,0622,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0622.png
RSCityscapes,input,discovery,0007,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0007.png
RSCityscapes,input,discovery,1011,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1011.png
RSCityscapes,input,discovery,0602,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0602.png
RSCityscapes,input,discovery,1027,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1027.png
RSCityscapes,input,discovery,0722,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0722.png
RSCityscapes,input,discovery,0771,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0771.png
RSCityscapes,input,discovery,0436,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0436.png
RSCityscapes,input,discovery,0394,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0394.png
RSCityscapes,input,discovery,0798,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0798.png
RSCityscapes,input,discovery,0534,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0534.png
RSCityscapes,input,discovery,0127,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0127.png
RSCityscapes,input,discovery,0967,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0967.png
RSCityscapes,input,discovery,0077,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0077.png
RSCityscapes,input,discovery,0803,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0803.png
RSCityscapes,input,discovery,0902,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0902.png
RSCityscapes,input,discovery,0467,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0467.png
RSCityscapes,input,discovery,0300,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0300.png
RSCityscapes,input,discovery,0600,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0600.png
RSCityscapes,input,discovery,0514,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0514.png
RSCityscapes,input,discovery,0660,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0660.png
RSCityscapes,input,discovery,0757,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0757.png
RSCityscapes,input,discovery,1163,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1163.png
RSCityscapes,input,discovery,0650,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0650.png
RSCityscapes,input,discovery,0928,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0928.png
RSCityscapes,input,discovery,0840,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0840.png
RSCityscapes,input,discovery,0561,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0561.png
RSCityscapes,input,discovery,0165,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0165.png
RSCityscapes,input,discovery,0170,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0170.png
RSCityscapes,input,discovery,1087,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/1087.png
RSCityscapes,input,discovery,0837,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0837.png
RSCityscapes,input,discovery,0001,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0001.png
RSCityscapes,input,discovery,0135,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0135.png
RSCityscapes,input,discovery,0189,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0189.png
RSCityscapes,input,discovery,0652,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0652.png
RSCityscapes,input,discovery,0517,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0517.png
RSCityscapes,input,discovery,0310,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0310.png
RSCityscapes,input,discovery,0609,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0609.png
RSCityscapes,input,discovery,0378,png,/home/yc/UNSB_C21/dataset_all/RSCityscapes/input/0378.png
