aio_path,bytes,canonical_stem,domain,order,prior_phase_overlap,representative,role,sha256,single_path,source_path,stem
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0441.png,210468,,RainCityscapes,0,,,trainB,b6471608d2224d13ec974348a23b960db5eed31f685febdc588383b216730539,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0441.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0441.png,0441
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0705.png,207134,,RainCityscapes,1,,,trainB,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0705.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0705.png,0705
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0648.png,196339,,RainCityscapes,2,,,trainB,95582eb82efe86840b18aa2704d1ab46d2ac944b25c1dd4ec71b1ce3fef126a4,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0648.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0648.png,0648
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0145.png,204556,,RainCityscapes,3,,,trainB,cbacc4c204a32c6877556d8b22fc18f2987c1825ab2bbe643930925da381026c,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0145.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0145.png,0145
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0811.png,217146,,RainCityscapes,4,,,trainB,2c21bc16cdb747e29b0e686eb369120e7a99a6c30a8532045732cbc91c264eb2,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0811.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0811.png,0811
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0938.png,204326,,RainCityscapes,5,,,trainB,1c599a6ca4ea6fd3db3a4d8c9d980eb876197281f12979cb32a354103eee49b0,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0938.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0938.png,0938
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0054.png,233147,,RainCityscapes,6,,,trainB,1c0dca7124a0fd6403b194fa22ad538294d7db95114848f161a1486d4f1c2e22,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0054.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0054.png,0054
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0147.png,228655,,RainCityscapes,7,,,trainB,17ed8f70f612b848880d6400b8d2d9a488cb5a98d6a76f324ca3d71cc5559da8,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0147.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0147.png,0147
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0899.png,209112,,RainCityscapes,8,,,trainB,8a2ca0b6a678a7579258bdb0f07c76e7ad849090111fbd4f38f6d4a7dceb9b97,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0899.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0899.png,0899
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0321.png,209836,,RainCityscapes,9,,,trainB,a2433e47b02b872acd38b3518eed21fdbc5c7ade8e71e1854be9c590ddef1a42,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0321.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0321.png,0321
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0967.png,214694,,RainCityscapes,10,,,trainB,0d34d088fb2b2f3f4495357623e9206d5e40cb4d8135bf03d9089496ba252d7d,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0967.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0967.png,0967
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0900.png,191320,,RainCityscapes,11,,,trainB,a5f212034ba7c15d59c03d17febeafd9ccc5dc982b0a3bff5c488aa19f276e3e,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0900.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0900.png,0900
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0958.png,204326,,RainCityscapes,12,,,trainB,1c599a6ca4ea6fd3db3a4d8c9d980eb876197281f12979cb32a354103eee49b0,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0958.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0958.png,0958
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__1030.png,216026,,RainCityscapes,13,,,trainB,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__1030.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\1030.png,1030
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0014.png,242000,,RainCityscapes,14,,,trainB,26e637438072052f0d2e229eadf95a215cab702df1f04551bc0b883a0d40984a,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0014.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0014.png,0014
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__1080.png,214269,,RainCityscapes,15,,,trainB,c4f3ea09735f0dd7b1fedbe13ab08b5a82a28da144b706e011863518a3b52376,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__1080.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\1080.png,1080
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0219.png,222220,,RainCityscapes,16,,,trainB,ed8156df323b1f6f198f5b40f4347215c41e0736594111b0f0ad642df56e8937,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0219.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0219.png,0219
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0072.png,222220,,RainCityscapes,17,,,trainB,ed8156df323b1f6f198f5b40f4347215c41e0736594111b0f0ad642df56e8937,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0072.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0072.png,0072
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0434.png,196339,,RainCityscapes,18,,,trainB,95582eb82efe86840b18aa2704d1ab46d2ac944b25c1dd4ec71b1ce3fef126a4,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0434.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0434.png,0434
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0214.png,199434,,RainCityscapes,19,,,trainB,61ff60eb0cf1028ca95eebdaf3f039aee205d9cbdf12e98230c247f2efc79d18,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0214.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0214.png,0214
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0217.png,222220,,RainCityscapes,20,,,trainB,ed8156df323b1f6f198f5b40f4347215c41e0736594111b0f0ad642df56e8937,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0217.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0217.png,0217
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0131.png,210468,,RainCityscapes,21,,,trainB,b6471608d2224d13ec974348a23b960db5eed31f685febdc588383b216730539,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0131.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0131.png,0131
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0113.png,209836,,RainCityscapes,22,,,trainB,a2433e47b02b872acd38b3518eed21fdbc5c7ade8e71e1854be9c590ddef1a42,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0113.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0113.png,0113
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0630.png,214269,,RainCityscapes,23,,,trainB,c4f3ea09735f0dd7b1fedbe13ab08b5a82a28da144b706e011863518a3b52376,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0630.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0630.png,0630
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0076.png,210468,,RainCityscapes,24,,,trainB,b6471608d2224d13ec974348a23b960db5eed31f685febdc588383b216730539,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0076.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0076.png,0076
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0767.png,222333,,RainCityscapes,25,,,trainB,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0767.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0767.png,0767
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0565.png,188848,,RainCityscapes,26,,,trainB,1ec2e1f99af9fdfa9047ed46e5019497605bc65bdea784f8081b2343011ccbcb,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0565.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0565.png,0565
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0204.png,210468,,RainCityscapes,27,,,trainB,b6471608d2224d13ec974348a23b960db5eed31f685febdc588383b216730539,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0204.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0204.png,0204
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0082.png,223466,,RainCityscapes,28,,,trainB,84f1042e5e28b998722fd19e63716f1f72145a9a782a362ab5708380d8461720,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0082.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0082.png,0082
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0797.png,222333,,RainCityscapes,29,,,trainB,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0797.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0797.png,0797
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0141.png,213064,,RainCityscapes,30,,,trainB,66542c6b85cb06e37840caffef01fe7cf36b745ec6533a4ecf43540b67240254,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0141.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0141.png,0141
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0468.png,208560,,RainCityscapes,31,,,trainB,c5a5be01530c264c2f25dc17ebf811ac09e818ee141fe3f2dce435fd3459e78d,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0468.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0468.png,0468
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0562.png,203552,,RainCityscapes,32,,,trainB,ab1520f3a08a6fdd37d694aa3c3bbdf7ec86460e2829588def6dbf0985888edd,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0562.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0562.png,0562
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0341.png,204326,,RainCityscapes,33,,,trainB,1c599a6ca4ea6fd3db3a4d8c9d980eb876197281f12979cb32a354103eee49b0,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0341.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0341.png,0341
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0442.png,204556,,RainCityscapes,34,,,trainB,cbacc4c204a32c6877556d8b22fc18f2987c1825ab2bbe643930925da381026c,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0442.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0442.png,0442
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0270.png,209836,,RainCityscapes,35,,,trainB,a2433e47b02b872acd38b3518eed21fdbc5c7ade8e71e1854be9c590ddef1a42,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0270.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0270.png,0270
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0526.png,204918,,RainCityscapes,36,,,trainB,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0526.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0526.png,0526
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0926.png,222220,,RainCityscapes,37,,,trainB,ed8156df323b1f6f198f5b40f4347215c41e0736594111b0f0ad642df56e8937,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0926.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0926.png,0926
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0511.png,210468,,RainCityscapes,38,,,trainB,b6471608d2224d13ec974348a23b960db5eed31f685febdc588383b216730539,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0511.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0511.png,0511
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0273.png,233147,,RainCityscapes,39,,,trainB,1c0dca7124a0fd6403b194fa22ad538294d7db95114848f161a1486d4f1c2e22,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0273.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0273.png,0273
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0415.png,196339,,RainCityscapes,40,,,trainB,95582eb82efe86840b18aa2704d1ab46d2ac944b25c1dd4ec71b1ce3fef126a4,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0415.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0415.png,0415
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__1158.png,213064,,RainCityscapes,41,,,trainB,66542c6b85cb06e37840caffef01fe7cf36b745ec6533a4ecf43540b67240254,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__1158.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\1158.png,1158
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0349.png,217146,,RainCityscapes,42,,,trainB,2c21bc16cdb747e29b0e686eb369120e7a99a6c30a8532045732cbc91c264eb2,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0349.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0349.png,0349
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0512.png,216026,,RainCityscapes,43,,,trainB,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0512.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0512.png,0512
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0914.png,207134,,RainCityscapes,44,,,trainB,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0914.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0914.png,0914
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0695.png,191320,,RainCityscapes,45,,,trainB,a5f212034ba7c15d59c03d17febeafd9ccc5dc982b0a3bff5c488aa19f276e3e,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0695.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0695.png,0695
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0984.png,204326,,RainCityscapes,46,,,trainB,1c599a6ca4ea6fd3db3a4d8c9d980eb876197281f12979cb32a354103eee49b0,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0984.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0984.png,0984
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__1004.png,223466,,RainCityscapes,47,,,trainB,84f1042e5e28b998722fd19e63716f1f72145a9a782a362ab5708380d8461720,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__1004.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\1004.png,1004
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0969.png,204556,,RainCityscapes,48,,,trainB,cbacc4c204a32c6877556d8b22fc18f2987c1825ab2bbe643930925da381026c,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0969.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0969.png,0969
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0050.png,189690,,RainCityscapes,49,,,trainB,9713647dabf8ebcafec1f85e81b3479a18adb9bd9df742af2d5966a968163e8d,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0050.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0050.png,0050
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0968.png,197809,,RainCityscapes,50,,,trainB,d29d63c50708da7860abb9e727e7ce820f81c94ab8963eed1281ced1ea220899,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0968.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0968.png,0968
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__1008.png,213064,,RainCityscapes,51,,,trainB,66542c6b85cb06e37840caffef01fe7cf36b745ec6533a4ecf43540b67240254,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__1008.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\1008.png,1008
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0254.png,222220,,RainCityscapes,52,,,trainB,ed8156df323b1f6f198f5b40f4347215c41e0736594111b0f0ad642df56e8937,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0254.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0254.png,0254
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0771.png,203552,,RainCityscapes,53,,,trainB,ab1520f3a08a6fdd37d694aa3c3bbdf7ec86460e2829588def6dbf0985888edd,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0771.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0771.png,0771
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__0258.png,209112,,RainCityscapes,54,,,trainB,8a2ca0b6a678a7579258bdb0f07c76e7ad849090111fbd4f38f6d4a7dceb9b97,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__0258.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\0258.png,0258
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainB\RainCityscapes__1143.png,213064,,RainCityscapes,55,,,trainB,66542c6b85cb06e37840caffef01fe7cf36b745ec6533a4ecf43540b67240254,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\RainCityscapes\trainB\RainCityscapes__1143.png,E:\UNSB_abl\full_dataset\RainCityscapes\target\1143.png,1143
